10.69125,10.78627,10.83717,10.88226,10.95732,11.11129,11.24786,11.30939,11.17152,10.89064,10.70768,10.56144,10.52665,10.07312,9.59188,9.15574,8.99597,9.07747,9.39249,9.65952,10.04026,10.15397,10.27637,10.4371,10.5579,10.74247,11.15799,11.95039,12.6352,13.02013,13.09357,13.20083,13.23079,13.26654,13.41021,13.55967,13.79352,13.98453,14.1501,14.32662,14.61137,14.89386,15.2601,15.48365,15.71654,15.87985,15.92462,15.96134,15.87405,15.79127,15.72684,15.65694,15.69721,15.74392,15.82863,16.05926,16.27927,16.49637,16.66194,16.70768,16.70574,16.70252,16.76856,17.01111,17.47334,18.02995,18.35142,18.80592,19.08262,19.41987,19.83153,20.04058,20.24287,20.41133,20.78981,21.00724,21.35255,21.60863,21.904,22.13109,22.3337,22.61104,22.83523,23.08616,23.23562,23.26976,23.2994,23.34095,23.39184,23.41439,23.27008,23.54903,23.83475,24.21967,24.46996,24.7022,24.928,25.15831,25.35673,25.5442,25.7088,25.81091,25.90014,26.01674,26.2142,26.41423,26.6207,26.89321,27.21146,27.32516,27.22112,26.87743,26.87904,27.53679,28.10113,28.32114,27.99355,27.65726,27.8064,28.15686,28.85327,29.22338,29.43565,29.70332,29.79899,29.59832,29.4218,29.25913,29.4743,29.64051,30.1166,30.53083,30.95892,31.25237,31.51875,31.67627,31.69559,31.74616,31.7088,31.52197,31.2849,31.148,30.89675,30.48799,30.2303,30.07118,29.97615,29.91044,29.76614,29.57545,29.36382,29.31872,29.14188,28.99564,28.89772,28.76984,28.57915,28.2361,27.91689,27.6753,27.3941,26.94282,26.49927,26.49733,26.47157,26.31856,25.89273,25.24142,24.33886,23.79126,23.77226,24.0438,23.98775,24.02222,23.97004,23.84441,23.63117,23.38025,23.01175,22.67482,22.18295,21.68561,21.29618,21.00531,20.79014,20.5711,20.39039,20.08696,19.65179,19.38766,19.14929,18.69544,18.38041,18.33789,18.29441,18.13528,18.00934,17.91335,17.76066,17.62667,17.42696,17.09453,16.74859,16.43614,16.0889,15.75905,15.37155,14.86616,14.22773,13.98872,13.87083,13.7626,13.62119,13.56224,13.42953,13.25527,12.95925,12.74826,12.57078,12.42712,12.32984,12.23643,12.07408,11.93267,11.78482,11.57126,11.31873,11.15381,10.91866,10.62618,10.4065,10.16138,10.05282,10.05669,9.81446,9.63891,9.57416,9.4363,9.26526,8.89966,8.40908,8.40586,8.54372,8.68449,8.82139,8.78563,8.84651,8.8362,8.75761,8.27444,7.59124,7.00692,6.54662,6.22677,6.06056,5.89241
11.12385,11.13383,11.14801,11.17764,11.23015,11.40087,11.61797,11.65856,11.4582,11.20534,11.04654,10.88677,10.81784,10.59623,10.06249,9.65598,9.35706,9.15187,9.06523,9.21372,9.89756,10.20454,10.35078,10.51957,10.67611,10.81237,11.03334,11.66403,12.22966,12.39491,12.37494,12.45546,12.56208,12.55725,12.68803,13.20728,13.56385,13.76485,13.91238,14.09019,14.32146,14.63939,14.90223,15.15992,15.35416,15.56643,15.68497,15.76743,15.88339,16.08181,16.11531,16.15429,16.14108,16.14495,16.2783,16.57175,16.89644,17.08616,17.21436,17.19987,17.11418,17.05427,17.04074,17.04267,17.21629,17.77999,18.30085,18.71798,19.19052,19.59123,19.92559,20.15106,20.3337,20.77435,21.11354,21.32645,21.54968,21.79255,22.16717,22.43613,22.50442,22.77081,23.15155,23.44306,23.55419,23.59445,23.55709,23.55902,23.57609,23.59284,23.4582,23.61281,23.90207,24.29312,24.55499,24.82879,25.11289,25.33741,25.5384,25.80383,25.92301,25.98614,26.08342,26.22612,26.44032,26.62006,26.81719,27.13222,27.3941,27.71073,27.79803,27.40344,27.02399,27.44628,28.15235,28.57722,28.53792,28.27669,28.14462,28.31598,28.67256,29.45916,29.74069,30.02093,30.13431,29.91334,29.76775,29.59381,29.77741,29.8151,30.34755,30.70638,31.2936,31.59767,31.89788,32.05185,32.12884,32.1604,32.11498,31.9623,31.77032,31.60508,31.3548,31.0008,30.69737,30.54855,30.44644,30.36494,30.26412,30.04766,29.87404,29.80092,29.53228,29.45981,29.33644,29.13576,28.8974,28.50345,28.29344,28.12465,27.75261,27.30874,26.87582,26.9135,26.91383,26.56208,25.98968,25.27202,24.41262,23.92848,24.2944,24.58817,24.46287,24.35142,24.19326,23.9739,23.65308,23.32162,22.8784,22.54211,22.09437,21.68046,21.43823,21.18247,20.88677,20.57271,20.17039,19.5674,19.3242,19.21823,19.11773,19.00789,18.93734,18.86197,18.6658,18.4487,18.32179,18.2113,18.02512,17.75744,17.48075,17.13158,16.77081,16.36592,15.95973,15.5281,15.13093,14.5492,14.2477,14.40006,14.3263,13.94105,13.51232,13.32678,13.28941,12.99275,13.02109,12.84619,12.58334,12.27476,12.08954,12.02512,11.92011,11.81961,11.7233,11.37284,11.15832,11.01562,10.76051,10.44677,10.4371,10.27766,10.11306,9.82992,9.57094,9.39668,9.30971,9.25946,9.02238,8.64261,8.69898,9.04976,9.2833,9.16798,9.03237,8.95087,8.89676,8.71605,8.43292,7.84699,7.33258,6.91577,6.53148,6.24513,6.09921,5.92044
11.66597,11.63923,11.57803,11.53519,11.6009,11.7816,11.84474,11.81156,11.63826,11.40827,11.24947,11.17796,11.04171,11.07585,10.80109,10.40779,10.02126,9.72008,9.40119,9.21114,9.46754,10.134,10.36721,10.53148,10.69447,10.83685,10.97085,11.28877,11.54066,11.7378,11.7787,11.84828,12.02415,12.14688,12.34305,12.75632,13.16443,13.45659,13.66274,13.84989,14.04863,14.24577,14.51441,14.72443,14.91641,15.10484,15.34546,15.55999,15.67305,15.81285,16.12369,16.3817,16.5988,16.67418,16.76469,16.99726,17.30069,17.64728,17.73554,17.72104,17.62248,17.5136,17.54582,17.52842,17.46947,17.63601,18.08181,18.44548,18.93187,19.36285,19.83862,20.21742,20.60363,20.99275,21.27009,21.51618,21.82025,22.14301,22.5289,22.73312,22.76469,22.9586,23.37896,23.61925,23.71814,23.79352,23.81381,23.78901,23.77548,23.78514,23.6476,23.70365,24.14591,24.41359,24.67643,24.97149,25.25784,25.46818,25.80962,25.94813,26.04509,26.13753,26.31212,26.52407,26.67095,26.83491,27.07456,27.28619,27.59735,27.94878,28.09212,28.03349,27.56321,27.52391,28.28184,28.80753,28.96987,28.89514,28.69962,28.70638,28.78885,29.14253,30.01932,30.38234,30.47543,30.32049,30.24447,30.12368,30.37461,30.46061,30.49894,31.06973,31.56771,32.01964,32.30503,32.49443,32.60105,32.62908,32.58108,32.41648,32.23127,32.02318,31.78192,31.42598,31.14607,31.0897,30.9412,30.7634,30.59654,30.47446,30.45546,30.31985,30.15525,30.03252,29.89917,29.65018,29.3912,29.02399,28.73087,28.4954,28.15332,27.67111,27.46077,27.33354,27.12642,26.80753,26.05475,25.38315,24.51408,24.32404,24.6964,25.05652,24.87002,24.61201,24.35689,24.11982,23.78289,23.39345,22.95925,22.5682,22.12916,21.79738,21.51521,21.12288,20.64003,19.81188,19.39925,19.38444,19.38411,19.48944,19.50523,19.397,19.28072,19.14704,18.93799,18.69866,18.57046,18.38911,18.20067,17.90787,17.5004,17.14736,16.78949,16.37655,15.9433,15.33676,14.91544,14.52021,14.77017,14.84619,14.73924,14.55081,14.22064,13.37767,13.1158,12.96086,12.81977,12.66548,12.68739,12.58528,12.2754,11.93525,11.76614,11.58061,11.36221,11.18924,11.03559,10.85424,10.73925,10.67901,10.63005,10.37784,10.31406,10.33113,10.03414,9.85537,9.65018,9.51039,9.19794,9.11612,9.48397,9.56063,9.55484,9.45498,9.17217,9.06072,8.82815,8.63778,8.08149,7.68433,7.32807,7.04654,6.89934,6.68127,6.34079,6.15461
11.95071,12.07601,12.08987,12.04219,12.09727,12.11725,12.05959,11.94653,11.71396,11.53197,11.50394,11.54292,11.5004,11.45144,11.30745,11.14704,10.86648,10.23063,9.81027,9.57642,9.31293,9.59671,10.29473,10.61845,10.77661,10.86938,10.97374,11.09454,11.29489,11.46497,11.59768,11.67241,11.83024,12.00579,12.22483,12.48832,12.89483,13.17957,13.37381,13.56547,13.73586,13.86149,13.9971,14.22225,14.41455,14.59236,14.8362,15.13738,15.41149,15.67337,15.98196,16.28474,16.53535,16.83588,17.08326,17.35448,17.73264,18.1282,18.50636,18.58495,18.46029,18.28667,18.19616,18.23192,18.22418,18.15042,18.17232,18.3176,18.61587,19.03977,19.51199,20.07827,20.66709,21.10387,21.47012,21.73393,22.04026,22.46835,22.77822,22.98212,23.11644,23.28683,23.55741,23.69882,23.80866,23.92107,24.03897,24.03961,24.02834,24.00547,23.93428,23.82186,24.26348,24.51602,24.80946,25.10291,25.35641,25.6054,25.8908,26.01352,26.12819,26.33306,26.56884,26.73409,26.93348,27.16507,27.34095,27.46335,27.78997,28.14204,28.3585,28.44934,28.16298,27.73844,28.46093,28.94088,29.22499,29.46657,29.22692,28.93863,29.19084,29.27491,30.05217,30.63455,30.78627,30.7911,30.71508,30.66258,30.68158,30.95731,31.06457,31.435,31.82991,32.31341,32.70413,32.94443,33.02624,33.05137,33.02012,32.91447,32.74214,32.53921,32.23449,31.81735,31.70719,31.65436,31.53808,31.37058,31.07166,30.93186,30.84972,30.65388,30.59719,30.52053,30.41197,30.20421,29.77065,29.46528,29.17055,28.86905,28.47189,28.1021,27.93009,27.77194,27.42083,26.83877,26.08728,25.1902,24.71734,24.74891,25.34063,25.43758,25.17442,24.79948,24.57819,24.37268,24.11917,23.58801,23.2018,22.82847,22.38137,21.87437,21.40376,20.70156,19.4466,19.48526,19.85923,19.77806,19.8457,19.8602,19.80737,19.70333,19.5951,19.42792,19.28458,19.10065,18.8304,18.48477,18.23095,17.89724,17.46496,17.1042,16.69576,16.21033,15.81124,15.18312,14.81977,15.01948,15.18666,15.15735,15.00531,14.82203,14.48703,13.9739,13.3577,13.02045,12.70897,12.6381,12.4764,12.46158,12.34401,12.18392,11.91077,11.51232,11.31583,11.16798,11.06361,11.02818,11.04654,11.08133,11.06909,10.9396,10.72185,10.72121,10.34176,10.22161,10.07924,9.92301,9.84055,9.78193,9.81446,9.68046,9.53132,9.38283,9.23723,9.10066,8.89289,8.52826,8.21581,7.95522,7.81736,7.42825,7.39539,7.07682,6.57014,6.34595
11.83701,12.36012,12.37816,12.5682,12.63359,12.55918,12.44806,12.23514,11.89821,11.68529,11.72652,11.80447,11.80931,11.76453,11.67402,11.42535,11.07553,10.53342,10.21517,10.06732,9.65888,9.40828,9.88114,10.52053,10.74311,10.88967,11.03527,11.1828,11.29103,11.40892,11.50716,11.70333,11.8573,12.01159,12.19391,12.37494,12.60815,12.94314,13.10581,13.25398,13.41955,13.46078,13.51586,13.68851,13.95264,14.17394,14.37139,14.72862,15.16121,15.49847,15.84667,16.21549,16.4487,16.74053,17.01755,17.34772,17.69334,18.05894,18.58109,19.05266,19.14414,18.97342,18.89128,18.86132,18.79948,18.71186,18.64937,18.72153,18.77242,18.9702,19.45433,20.00805,20.56917,21.09163,21.51682,21.93203,22.2026,22.55596,22.86036,23.13254,23.4553,23.63633,23.71106,23.79674,23.89305,24.02351,24.17232,24.29086,24.30374,24.27057,24.30761,24.28249,24.35464,24.53438,24.83137,25.16089,25.43919,25.70365,25.91979,26.04251,26.1749,26.47575,26.70477,26.97277,27.23884,27.46593,27.69882,27.87759,28.00708,28.27894,28.60589,28.78144,28.58785,28.21935,28.52214,29.02495,29.38637,29.84731,29.76968,29.35061,29.50941,29.77934,29.98421,30.62972,31.06071,31.16217,31.17764,31.14929,31.16507,31.40988,31.61088,31.7336,32.2857,32.73441,33.10902,33.37477,33.53937,33.59574,33.56965,33.42437,33.19342,32.99403,32.61716,32.36559,32.3118,32.17876,32.00514,31.81091,31.5326,31.44016,31.26235,31.014,30.95795,30.84908,30.71025,30.53083,30.18972,29.72491,29.42824,29.14414,28.89675,28.68996,28.45481,28.03285,27.47366,26.70703,25.98228,25.23884,25.30552,25.55612,25.7874,25.70848,25.35061,24.89869,24.67804,24.47479,24.28249,23.80834,23.25495,22.86229,22.31566,21.66339,20.05701,19.40634,20.44773,20.526,20.41906,20.3089,20.23578,20.13142,20.04412,20.01288,19.97036,19.87791,19.70107,19.55612,19.23175,18.64648,18.22547,17.74585,17.30036,16.86422,16.48445,15.98937,15.45015,15.05588,15.14285,15.4756,15.65211,15.48139,15.1741,15.03076,14.68513,14.3118,13.79803,13.41923,13.07521,12.64422,12.36978,12.16749,12.09309,11.85279,11.75938,11.48397,11.31841,11.23659,11.26268,11.2688,11.3023,11.28909,11.20116,11.02947,10.89579,10.76179,10.51538,10.51377,10.47125,10.33886,10.13464,9.95619,9.80641,9.67466,9.5645,9.43115,9.23884,9.03591,8.88098,8.79787,8.59591,8.41327,8.04091,7.73651,7.60251,7.36543,6.98663,6.61491
11.40731,11.83894,12.16202,12.40908,12.66709,12.92382,12.81011,12.51731,12.22,11.89885,11.90336,12.00225,11.9971,11.93493,11.87727,11.71654,11.28426,10.84361,10.60364,10.54147,10.30407,9.76196,9.58189,10.06442,10.46191,10.82332,10.99146,10.85972,10.98148,11.09357,11.37896,11.73071,11.88146,12.0496,12.24029,12.39136,12.40232,12.42776,12.46738,12.60718,12.98856,13.15703,13.2659,13.5004,13.78772,14.01352,14.16524,14.3701,14.74601,15.26042,15.60927,15.9884,16.33757,16.61201,16.90674,17.16669,17.47688,17.82348,18.23192,18.76147,19.3358,19.74359,19.7117,19.55805,19.46529,19.27009,19.09808,19.07392,19.15445,19.40086,19.58672,20.0248,20.51731,21.04751,21.49975,21.92494,22.34723,22.68609,22.95957,23.24818,23.60186,23.76485,23.85408,23.9375,24.05572,24.17393,24.28764,24.41713,24.48638,24.51634,24.593,24.67192,24.70864,24.89353,25.00434,25.18827,25.50845,25.77612,25.96714,26.09051,26.27347,26.58141,26.80431,27.24721,27.50265,27.74584,27.99516,28.16105,28.29118,28.46158,28.78047,29.00208,28.96794,28.63649,28.48703,29.01626,29.55644,30.12787,30.29408,29.8341,29.75325,30.41358,30.61201,30.64744,31.12706,31.55419,31.59574,31.59123,31.60218,31.93589,32.09888,32.35077,32.80205,33.20437,33.59896,33.82863,34.0293,34.10242,34.08567,33.95779,33.74713,33.46657,33.25204,32.96375,32.87743,32.72023,32.459,32.15299,31.89112,31.84505,31.57222,31.44531,31.32194,31.16282,30.99693,30.77822,30.52117,30.04509,29.69559,29.4379,29.39861,29.14671,28.75341,28.00772,27.30036,26.45804,25.78643,25.82025,26.05733,26.12755,26.20389,25.96939,25.54291,25.04944,24.73312,24.45417,24.19809,23.68497,23.18795,22.55789,21.32774,19.61765,20.8478,21.17055,21.09872,20.9979,20.81623,20.67675,20.56691,20.52472,20.46738,20.47414,20.46287,20.39813,20.28152,20.0438,19.54871,19.04171,17.45917,17.40537,17.30906,16.77661,16.32662,15.87051,15.19793,15.26332,15.79094,15.94395,15.89982,15.72684,15.49685,15.26139,14.92414,14.65485,14.35045,13.97197,13.49202,13.13416,12.81591,12.42486,11.92172,11.85021,11.69012,11.61668,11.57738,11.81124,11.84699,11.7787,11.61475,11.40795,11.23788,11.02754,10.90932,10.78466,10.7225,10.65485,10.54888,10.40038,10.20325,10.03382,9.62312,9.40119,9.36479,9.28007,9.02432,8.83652,8.75052,8.58431,8.42744,8.1369,7.80029,7.56064,7.50749,7.37574,7.22725,6.94508
11.07682,11.31679,11.62828,11.95168,12.36495,12.73119,12.97664,13.01562,12.58785,12.10951,12.09824,12.33757,12.40811,12.30665,12.17555,12.02963,11.68014,11.31937,11.28007,11.2878,11.20631,10.84103,10.0335,9.78708,9.89499,10.13464,10.28668,10.28152,10.40683,10.67547,11.02722,11.51747,11.7175,11.9053,11.90691,11.89467,12.02415,12.31084,12.60331,12.84103,12.99597,13.29618,13.37574,13.56192,13.7233,13.91335,14.07118,14.20647,14.4268,14.81075,15.28168,15.65405,16.04702,16.3875,16.6774,16.94443,17.19407,17.56321,17.89885,18.38041,18.9003,19.46207,19.97648,20.31566,20.27089,20.0045,19.76163,19.61668,19.59027,19.68754,19.84216,20.12497,20.47769,20.97761,21.45305,21.83282,22.27991,22.74214,23.1174,23.44886,23.69173,23.86406,24.00869,24.12787,24.258,24.36076,24.43581,24.54565,24.64486,24.74923,24.85101,25.07746,25.24979,25.35641,25.3825,25.32903,25.51779,25.83217,26.0045,26.14816,26.45417,26.64841,26.92768,27.44499,27.68174,27.96456,28.20969,28.38266,28.57271,28.72539,28.96053,29.26525,29.38057,29.23304,28.85778,28.98405,29.68947,30.35174,30.67997,30.58527,30.42325,30.54565,31.05169,31.27556,31.36124,31.82637,32.12497,32.15299,32.26187,32.40199,32.63036,32.92027,33.14188,33.67466,34.07311,34.35882,34.54339,34.59139,34.56691,34.46351,34.2274,33.98131,33.83764,33.5806,33.4189,33.17345,32.91447,32.55821,32.42872,32.21838,32.03349,31.81735,31.61217,31.41664,31.21887,31.08165,30.78788,30.3862,29.94265,29.73618,29.61184,29.36511,28.8391,27.76098,26.89192,26.26412,26.04348,26.3395,26.56208,26.56949,26.45643,26.105,25.69431,25.2121,24.71637,24.35657,24.04799,23.49266,22.68545,20.21194,21.31325,21.92752,21.80286,21.67852,21.57223,21.41246,21.26396,21.13576,20.98534,20.95313,20.96504,20.99049,21.01562,21.01304,20.83974,20.49573,20.02222,19.40505,18.6191,18.03994,17.65243,17.12997,16.52343,15.80157,15.61894,15.96585,16.17039,16.14076,16.02544,15.87179,15.58898,15.35384,15.13834,14.99017,14.76662,14.51119,14.15944,13.6228,13.2717,12.90191,12.49863,12.25962,12.15171,12.01868,12.00805,12.06603,12.04606,11.96424,11.76743,11.50942,11.29682,11.10871,10.9512,10.87486,10.79433,10.6584,10.51151,10.37977,10.21517,10.02383,9.60799,9.25269,9.07714,8.94637,8.71316,8.48574,8.29054,8.15493,7.94298,7.62635,7.38057,7.19472,7.14833,6.99372,6.92543,6.84039
10.67096,10.84748,11.15187,11.52746,11.91206,12.43356,12.81752,13.26365,13.04235,12.50893,12.47962,12.56369,12.64615,12.55081,12.49669,12.36592,12.019,11.66532,11.84796,11.90175,11.75487,11.63343,11.21146,10.36882,10.05186,10.10468,10.4677,10.89322,10.8114,10.71766,10.86262,11.23723,11.46046,11.57287,11.73168,12.13496,12.39877,12.74762,13.09905,13.22177,13.30037,13.42889,13.58769,13.76968,13.86793,13.91141,14.00708,14.12659,14.22805,14.48188,14.83427,15.21082,15.63118,16.03188,16.36914,16.63778,16.91415,17.25849,17.61507,17.96521,18.46545,18.94668,19.45015,19.84312,20.20325,20.47092,20.48091,20.31019,20.20325,20.20421,20.3118,20.4822,20.65646,20.976,21.39732,21.72459,22.07666,22.60234,23.02753,23.50813,23.80318,23.99162,24.14784,24.31437,24.45643,24.55403,24.60363,24.68352,24.79271,24.93315,25.20598,25.45304,25.58898,25.63794,25.66177,25.64792,25.51489,25.86986,26.05121,26.2754,26.5711,26.73248,27.07327,27.45143,27.7307,28.09695,28.32951,28.57335,28.80431,29.01432,29.21307,29.50941,29.71718,29.75357,29.51972,29.30455,29.70365,30.46093,30.89257,31.16636,31.19696,30.93959,31.19406,31.70944,31.86341,31.96552,32.4503,32.60846,32.7489,32.92413,33.31389,33.41374,33.75325,34.09437,34.51956,34.82718,35.0198,35.13125,35.09034,34.92929,34.70058,34.46383,34.29054,34.19777,34.08728,33.74939,33.31131,33.05813,32.8742,32.59783,32.39522,32.1807,31.96005,31.69914,31.53421,31.37251,31.12481,30.6629,30.37139,30.07247,29.78804,29.38637,28.66193,27.31615,26.83265,26.56466,26.45739,26.95119,27.12513,26.99822,26.65678,26.28442,25.84409,25.35093,24.74794,24.36044,23.87083,22.44773,21.52166,22.7518,22.66097,22.54436,22.40972,22.26638,22.08245,21.94137,21.71847,21.51876,21.35287,21.23755,21.13415,21.1712,21.21082,21.18698,20.93026,20.46931,20.01417,19.28748,18.67675,18.08052,17.54743,17.09003,16.46352,15.99806,16.30536,16.4065,16.38782,16.27121,16.11821,15.94524,15.63794,15.32581,15.1406,15.01594,14.8842,14.64454,14.36398,13.90819,13.48365,13.12643,12.71026,12.50861,12.38299,12.27798,12.19874,12.09695,12.04574,11.94137,11.75777,11.56128,11.38798,11.17732,11.01208,10.85231,10.73731,10.58495,10.42486,10.24835,10.0467,9.52746,9.39281,9.20921,8.93767,8.6687,8.44387,8.19939,7.95941,7.77194,7.62119,7.38122,7.33097,7.23305,7.10323,6.99372,6.82783,6.60879
10.28056,10.43324,10.7138,11.15509,11.5587,12.12498,12.77983,13.28329,13.36511,13.20663,13.01497,12.94926,13.13255,13.01916,12.83395,12.45901,12.15622,12.00483,12.09727,12.17587,12.28603,12.23449,11.68594,11.41665,11.32356,11.21984,11.32646,11.37316,11.54743,11.70043,11.75873,11.84828,11.84023,11.78064,11.81446,12.20679,12.69061,13.05137,13.42051,13.64889,13.63246,13.63826,13.70945,13.90852,14.0409,14.18296,14.31663,14.22902,14.21388,14.33693,14.56659,14.8639,15.12932,15.5529,16.0132,16.33338,16.65227,16.98051,17.3213,17.62344,17.98099,18.43034,18.86455,19.25623,19.59993,19.92301,20.3366,20.62554,20.7692,20.7808,20.8391,20.8945,21.05652,21.25398,21.40537,21.66435,21.93074,22.37042,22.81172,23.32613,23.82702,24.13045,24.2841,24.48703,24.63391,24.71251,24.76501,24.82041,24.96375,25.22821,25.49717,25.69173,25.82992,25.90304,25.94137,25.92687,25.73779,25.93009,26.15267,26.38524,26.61491,26.82589,27.23594,27.53808,27.77194,28.12658,28.38782,28.75051,29.03236,29.29875,29.51102,29.7175,30.08052,30.18843,30.09888,29.87984,29.82283,30.44579,31.04847,31.42276,31.73006,31.62408,31.40859,31.83185,32.21323,32.47414,32.78691,33.17409,33.36414,33.54001,33.95522,34.19906,34.37332,34.59171,35.00176,35.37155,35.56417,35.60089,35.53679,35.40923,35.23594,35.00434,34.80334,34.74471,34.65581,34.31888,33.95876,33.60476,33.2369,32.9383,32.74697,32.52697,32.29633,32.08503,31.88403,31.64695,31.41439,31.06747,30.65034,30.28377,29.84602,29.21822,28.27024,27.69592,27.42373,26.90255,26.94314,27.48364,27.50909,27.28619,26.84264,26.55016,26.02866,25.47463,24.65678,21.98775,22.74085,23.39152,23.54549,23.42631,23.3329,23.2572,23.09131,22.82847,22.59204,22.28539,22.02512,21.80608,21.60702,21.45433,21.25817,21.15477,21.07456,20.94185,20.5769,20.11982,19.55644,18.95699,18.42389,17.91657,17.34772,16.77371,16.42937,16.59816,16.71798,16.69801,16.51634,16.35206,16.17619,15.96199,15.66274,15.34417,15.12868,14.99017,14.81494,14.57046,14.31599,13.84796,13.35448,12.94508,12.64583,12.47093,12.32759,12.19359,12.06635,11.95039,11.89499,11.71654,11.59574,11.41407,11.263,11.10001,10.96827,10.86326,10.7721,10.5347,10.17329,9.83024,9.60799,9.32227,9.07392,8.775,8.6584,8.74054,8.63005,8.36334,7.89338,7.67853,7.69174,7.78515,7.74939,7.63118,7.44339,7.32131,7.17635,6.94927
10.05347,10.30053,10.60364,11.12836,11.55419,12.10694,12.775,13.28136,13.54775,13.49492,13.39861,13.43308,13.44983,13.32775,13.04719,12.67386,12.33306,12.19552,12.2477,12.33983,12.6162,12.66323,11.90755,12.09276,12.1079,11.88887,12.12723,12.40521,12.58431,12.69383,12.7357,12.68384,12.54082,12.35496,12.15912,12.17265,12.75438,13.15896,13.5864,14.0438,14.17039,14.1414,14.14108,14.15654,14.27959,14.50604,14.67514,14.72314,14.65743,14.59397,14.6381,14.75632,14.87969,15.177,15.66242,16.15268,16.54984,16.76759,17.02399,17.31808,17.59639,17.92655,18.33338,18.65872,19.01755,19.40473,19.75938,20.14205,20.43742,20.66483,20.97084,21.21372,21.39474,21.50104,21.4975,21.64406,21.88564,22.20453,22.65549,23.10226,23.75841,24.21291,24.45643,24.60621,24.73216,24.84039,24.93541,25.05878,25.22563,25.4611,25.67208,25.86406,26.00901,26.10307,26.17458,26.19068,25.98292,26.00096,26.27153,26.51376,26.67868,26.90899,27.41826,27.67595,27.97261,28.29215,28.55274,28.87904,29.20566,29.49749,29.74906,30.06538,30.30793,30.55853,30.61909,30.54758,30.3585,30.41584,31.15026,31.69978,32.06119,32.3498,32.23964,32.30149,32.6046,32.90384,33.11096,33.6141,33.95135,34.28119,34.60363,34.87292,35.02495,35.20985,35.54935,35.81155,36.11369,36.17941,36.06989,35.91173,35.75389,35.57416,35.43307,35.38346,35.19728,34.83491,34.49862,34.22837,33.74552,33.44241,33.13673,32.92059,32.6848,32.45063,32.2332,32.00579,31.67401,31.32806,30.94829,30.41552,29.79899,29.04364,28.8726,28.4838,27.81091,27.11966,27.50909,27.86374,27.90883,27.52584,27.15251,26.78047,26.20743,25.4714,22.41971,24.33467,24.24641,24.22837,24.0802,23.97165,23.93009,23.71557,23.44789,23.13544,22.81784,22.50732,22.23932,22.00257,21.62377,21.38089,21.05105,20.79561,20.51312,20.22032,19.81542,19.29972,18.9615,18.53374,17.89627,17.38637,17.04783,17.13093,17.29843,17.29843,17.24142,16.95313,16.62812,16.39684,16.20325,15.94749,15.60476,15.28168,15.0765,14.90642,14.65131,14.36237,13.99226,13.56257,13.2018,12.92156,12.68159,12.51538,12.41069,12.31534,12.17233,11.98228,11.79094,11.66178,11.61733,11.52424,11.38573,11.1828,10.94508,10.79819,10.74537,10.75439,10.47866,10.0641,9.63859,9.46432,9.25881,8.79658,8.46126,8.36592,8.39362,8.19552,7.81156,7.79223,7.96231,7.9913,7.92301,7.78322,7.59091,7.41375,7.27653,7.13351
