4.50112056,4.428864432,4.267753877,3.984142071,3.715537769,3.431605803,3.175597799,2.880670335,2.596748374,2.384842421,2.240390195,2.135727864,2.06,1.989844922,1.933526763,1.882801401,1.831405703,1.776618309,1.758949475,1.753206603,1.703941971,1.624412206,1.552916458,1.487573787,1.451255628,1.485762881,1.422181091,1.212766383,1.206923462,1.367303652,1.355117559,1.287593797,1.242011006,1.23817909,1.263041521,1.291865933,1.293566783,1.304612306,1.304212106,1.275157579,1.257788894,1.270695348,1.283351676,1.291745873,1.31969985,1.343391696,1.357298649,1.378609305,1.361690845,1.337168584,1.382251126,1.429984992,1.476628314,1.530865433,1.600350175,1.668944472,1.768424212,1.994697349,2.193006503,2.357798899,2.526123062,2.636378189,2.73985993,2.856048024,2.964162081,3.092046023,3.218369185,3.304712356,3.408754377,3.510065033,3.584442221,3.623641821,3.630055028,3.633336668,3.613406703,3.582411206,3.562741371,3.57969985,3.616848424,3.686053027,3.762661331,3.844392196,3.908654327,3.946023012,3.979669835,4.009694847,4.024312156,4.016528264,4.017788894,4.033436718,4.004882441,4.007723862,4.055807904,4.233566783,4.42170085,4.79993997,5.014937469,5.189144572,5.281070535,5.35905953,5.38044022,5.396778389,5.496528264,5.524762381,5.492636318,5.444982491,5.432156078,5.463961981,5.523641821,5.657108554,5.778249125,5.857818909,5.905662831,5.883461731,5.856848424,5.899809905,5.895857929,5.870465233,5.942361181,5.995907954,6.007913957,6.06086043,6.14156078,6.153566783,6.127013507,6.125082541,6.062501251,6.003541771,6.111515758,6.134847424,5.875697849,5.339909955,4.859769885,4.548154077,4.387703852,4.457748874,4.614707354,4.783081541,5.051665833,5.373456728,5.765182591,6.135167584,6.085882941,5.75949975,5.393676838,5.010105053,4.823781891,4.80082041,4.707063532,4.668204102,4.618129065,4.549774887,4.507383692,4.470555278,4.373346673,4.238069035,4.056498249,3.680610305,3.462051026,3.416788394,3.606073037,3.739429715,3.645902951,3.574937469,3.566043022,3.530185093,3.405262631,3.161650825,2.846093047,2.501070535,2.2793997,2.135597799,2.033446723,1.930865433,1.831015508,1.71809905,1.553896948,1.435347674,1.328554277,1.195627814,1.087083542,0.980470235,0.885752876,0.797728864,0.714847424,0.636588294,0.565412706,0.484572286,0.387843922,0.246293147,0.11901951,0
4.879249625,4.785372686,4.469814907,4.17925963,3.933576788,3.623911956,3.331785893,3.02110055,2.665482741,2.409044522,2.247383692,2.138289145,2.068314157,2.001510755,1.93947974,1.875407704,1.814847424,1.763511756,1.716458229,1.6816008,1.647773887,1.6006003,1.543961981,1.490755378,1.495627814,1.509794897,1.43951976,1.233136568,1.197828914,1.36114057,1.363751876,1.313906953,1.315647824,1.322421211,1.339609805,1.365342671,1.362271136,1.370525263,1.362001001,1.333006503,1.310585293,1.324532266,1.340190095,1.346943472,1.373196598,1.389554777,1.40098049,1.42190095,1.414417209,1.37847924,1.374357179,1.408254127,1.444942471,1.487073537,1.545962981,1.612056028,1.707993997,1.886503252,2.109574787,2.244212106,2.398909455,2.559949975,2.710285143,2.846443222,2.972046023,3.075457729,3.224182091,3.343381691,3.450135068,3.54136068,3.632246123,3.706023012,3.731425713,3.730935468,3.69809905,3.643441721,3.597488744,3.605062531,3.635837919,3.680310155,3.734397199,3.807743872,3.885242621,3.929814907,3.971695848,4.015437719,4.049974987,4.054507254,4.053776888,4.062861431,4.036608304,4.032916458,4.044992496,4.173746873,4.305412706,4.713496748,5.024752376,5.239929965,5.366643322,5.476028014,5.492476238,5.475117559,5.510985493,5.556848424,5.507913957,5.470365183,5.464672336,5.494967484,5.601310655,5.723441721,5.81891946,5.870285143,5.917798899,5.928924462,5.907413707,5.955187594,5.936488244,5.903711856,5.970555278,6.048684342,6.096038019,6.147063532,6.246543272,6.307493747,6.303871936,6.287813907,6.206523262,6.126133067,6.193406703,6.109734867,5.781910955,5.309804902,4.828434217,4.537418709,4.554467234,4.696248124,4.814177089,4.924112056,5.077038519,5.350445223,5.766923462,6.177728864,6.166493247,5.904962481,5.544142071,5.188224112,5.277468734,5.252766383,5.126753377,5.102171086,5.084982491,5.032766383,4.945852926,4.832896448,4.702161081,4.523871936,4.325302651,3.971055528,3.767083542,3.77861931,3.973816908,4.065092546,3.938509255,3.853716858,3.80098049,3.686893447,3.449374687,3.169844922,2.836318159,2.520770385,2.33849925,2.210855428,2.129644822,2.043101551,1.934177089,1.783431716,1.62148074,1.486803402,1.387853927,1.291465733,1.169454727,1.031825913,0.917098549,0.8193997,0.728174087,0.655887944,0.590065033,0.510285143,0.393506753,0.261930965,0.162021011,0.114637319
5.277568784,5.084732366,4.689914957,4.41865933,4.066703352,3.672736368,3.372106053,3.095637819,2.804972486,2.501970985,2.294987494,2.183021511,2.106963482,2.032356178,1.957508754,1.892816408,1.829864932,1.775567784,1.726843422,1.675107554,1.629594797,1.586293147,1.541450725,1.510555278,1.531645823,1.502001001,1.373146573,1.208234117,1.330525263,1.471685843,1.429974987,1.384992496,1.378209105,1.369024512,1.373616808,1.403181591,1.416508254,1.41903952,1.403761881,1.381190595,1.365932966,1.374837419,1.394127064,1.405872936,1.427113557,1.442891446,1.447263632,1.464422211,1.478089045,1.46008004,1.428904452,1.439509755,1.464932466,1.496368184,1.551915958,1.618149075,1.702901451,1.834247124,2.014777389,2.217388694,2.384352176,2.545272636,2.699489745,2.830475238,2.954247124,3.049184592,3.166343172,3.311685843,3.454407204,3.573726863,3.644702351,3.705872936,3.732376188,3.730355178,3.706033017,3.647813907,3.610765383,3.610575288,3.632276138,3.680830415,3.729184592,3.786223112,3.853046523,3.909834917,3.972036018,4.033586793,4.05933967,4.067623812,4.068294147,4.071075538,4.061990995,4.06052026,4.070975488,4.12130065,4.206953477,4.584812406,4.94182091,5.248504252,5.447053527,5.560510255,5.606083042,5.59861931,5.588864432,5.601970985,5.555917959,5.511835918,5.50098049,5.553206603,5.673566783,5.776858429,5.842301151,5.885182591,5.933656828,5.965312656,5.948774387,5.990065033,5.965332666,5.929294647,5.95925963,6.047903952,6.157908954,6.233496748,6.338269135,6.434247124,6.474417209,6.477358679,6.384692346,6.245872936,6.183781891,5.929134567,5.510295148,5.123271636,4.737988994,4.618629315,4.691335668,4.81865933,4.915947974,4.992356178,5.126743372,5.374957479,5.776098049,6.237538769,6.410225113,6.170525263,5.753166583,5.637718859,5.776298149,5.652736368,5.520910455,5.47873937,5.531835918,5.552626313,5.447553777,5.267233617,5.004032016,4.770145073,4.529754877,4.225942971,4.097638819,4.156178089,4.29905953,4.327993997,4.232706353,4.157168584,4.014627314,3.771815908,3.433076538,3.125822911,2.771135568,2.545832916,2.412016008,2.273956978,2.207893947,2.11883942,1.999049525,1.84152076,1.686793397,1.560910455,1.4606003,1.382681341,1.26068034,1.083901951,0.962561281,0.860850425,0.768564282,0.686203102,0.602021011,0.513466733,0.413516758,0.33845923,0.317558779,0.304292146
5.546703352,5.272046023,4.886753377,4.508384192,4.120230115,3.687373687,3.322771386,3.004032016,2.747693847,2.534507254,2.370485243,2.259529765,2.16026013,2.069814907,1.988254127,1.91833917,1.850475238,1.795037519,1.750825413,1.704312156,1.668094047,1.632576288,1.613066533,1.584512256,1.549984992,1.48114057,1.339449725,1.258909455,1.453246623,1.484942471,1.471425713,1.443051526,1.425142571,1.413566783,1.405782891,1.432636318,1.462951476,1.466063032,1.452056028,1.432016008,1.423541771,1.428804402,1.446433217,1.465002501,1.486793397,1.495767884,1.494637319,1.507453727,1.530605303,1.531475738,1.49809905,1.488404202,1.514237119,1.558389195,1.611035518,1.662501251,1.733746873,1.836368184,2.021190595,2.259229615,2.421550775,2.590625313,2.703411706,2.793956978,2.931995998,3.022981491,3.127063532,3.270675338,3.376688344,3.461730865,3.514627314,3.540330165,3.566653327,3.586133067,3.599649825,3.589534767,3.586593297,3.594217109,3.630375188,3.680430215,3.728664332,3.789044522,3.85861931,3.917308654,3.993606803,4.056178089,4.065192596,4.070475238,4.074247124,4.075897949,4.075007504,4.074267134,4.088294147,4.131085543,4.186093047,4.435747874,4.807373687,5.175427714,5.404542271,5.557728864,5.655647824,5.671705853,5.665682841,5.656368184,5.647963982,5.615507754,5.584932466,5.627363682,5.710335168,5.80184092,5.857058529,5.900330165,5.950895448,5.994447224,5.991395698,6.015057529,6.013626813,5.973146573,5.972966483,6.08082041,6.200330165,6.27811906,6.413656828,6.52172086,6.60096048,6.618749375,6.515147574,6.315947974,6.087123562,5.686133067,5.27801901,4.959229615,4.751245623,4.768874437,4.827373687,4.912146073,4.995687844,5.097458729,5.225732866,5.465812906,5.844292146,6.273126563,6.546783392,6.307743872,6.042901451,6.127423712,6.145762881,5.984132066,5.903681841,5.835097549,5.96126063,6.031865933,5.888124062,5.640950475,5.250125063,4.954597299,4.735257629,4.542501251,4.52044022,4.617568784,4.725262631,4.662251126,4.509224612,4.351335668,4.137348674,3.792696348,3.415307654,3.072786393,2.756848424,2.589464732,2.481950975,2.376488244,2.287893947,2.173746873,2.037618809,1.883121561,1.744102051,1.629744872,1.524012006,1.404182091,1.286343172,1.16010005,1.04118059,0.917548774,0.816628314,0.697278639,0.613296648,0.55869935,0.515457729,0.483021511,0.472926463,0.468824412
5.628394197,5.244842421,4.832116058,4.454937469,4.090715358,3.703051526,3.345992996,3.017798899,2.765222611,2.584192096,2.470775388,2.346053027,2.209564782,2.095787894,2.004102051,1.925322661,1.851145573,1.800210105,1.765172586,1.727843922,1.697368684,1.674317159,1.647883942,1.596758379,1.544212106,1.461730865,1.317158579,1.287313657,1.406613307,1.457148574,1.505432716,1.482781391,1.457488744,1.451045523,1.439789895,1.456388194,1.496468234,1.513906953,1.50044022,1.486963482,1.482851426,1.485652826,1.499309655,1.521970985,1.54114057,1.551305653,1.558249125,1.566013007,1.584412206,1.594777389,1.573456728,1.554667334,1.57895948,1.630215108,1.676448224,1.72044022,1.770905453,1.868464232,2.052396198,2.282001001,2.425692846,2.576698349,2.673246623,2.74070035,2.843781891,2.953026513,3.050225113,3.158209105,3.217158579,3.2408004,3.25943972,3.302721361,3.369094547,3.425962981,3.454157079,3.474017009,3.516088044,3.562021011,3.612256128,3.652126063,3.70152076,3.802621311,3.90072036,3.949274637,4.008224112,4.053326663,4.066803402,4.072216108,4.074227114,4.079429715,4.085612806,4.086643322,4.09905953,4.145382691,4.196728364,4.344702351,4.646883442,5.012206103,5.239809905,5.443251626,5.611585793,5.682171086,5.696698349,5.699949975,5.70174087,5.690185093,5.686893447,5.720150075,5.772846423,5.824132066,5.877198599,5.924612306,5.9614007,6.009284642,6.039349675,6.048654327,6.082901451,6.064792396,6.111425713,6.213866933,6.287503752,6.309874937,6.450645323,6.552326163,6.632236118,6.650365183,6.541510755,6.282251126,5.925612806,5.542871436,5.215687844,4.949174587,4.900290145,4.944752376,5.005182591,5.024742371,5.133866933,5.239129565,5.372146073,5.624292146,5.981190595,6.409374687,6.682251126,6.556778389,6.494687344,6.569984992,6.476508254,6.359089545,6.320770385,6.310835418,6.4418009,6.431365683,6.201010505,5.869544772,5.434577289,5.129424712,4.931075538,4.901590795,5.044242121,5.160530265,5.109564782,4.953246623,4.737258629,4.43949975,4.09971986,3.732276138,3.403071536,3.055477739,2.808174087,2.675607804,2.570085043,2.495317659,2.376368184,2.21983992,2.067743872,1.922851426,1.802571286,1.689964982,1.574657329,1.424312156,1.291965983,1.19957979,1.070445223,0.96148074,0.844202101,0.692556278,0.656518259,0.657088544,0.651935968,0.630125063,0.597098549,0.584302151
5.607033517,5.220770385,4.830675338,4.484582291,4.085712856,3.657428714,3.338869435,3.044222111,2.826833417,2.667473737,2.54114057,2.397648824,2.235427714,2.105152576,2.002041021,1.916758379,1.841690845,1.792476238,1.756008004,1.711705853,1.677748874,1.662111056,1.628214107,1.572476238,1.526163082,1.412456228,1.296278139,1.356588294,1.431085543,1.447733867,1.504212106,1.483121561,1.47989995,1.490495248,1.478349175,1.476498249,1.508904452,1.556388194,1.56118059,1.560570285,1.55945973,1.554457229,1.567743872,1.57901951,1.592466233,1.606233117,1.623551776,1.630855428,1.643301651,1.658989495,1.652236118,1.625492746,1.635487744,1.690575288,1.736668334,1.778229115,1.831315658,1.915917959,2.04050025,2.200930465,2.345002501,2.47965983,2.601030515,2.685532766,2.76038019,2.862841421,2.942711356,2.950545273,2.927103552,2.946413207,3.01803902,3.112486243,3.211745873,3.252916458,3.294937469,3.364702351,3.426633317,3.489704852,3.557698849,3.609204602,3.703571786,3.826373187,3.920030015,3.965252626,3.996168084,4.032626313,4.062651326,4.072576288,4.068534267,4.069134567,4.079769885,4.091205603,4.108944472,4.152516258,4.19847924,4.303011506,4.482081041,4.743941971,4.985072536,5.194527264,5.432686343,5.631525763,5.682281141,5.710275138,5.734227114,5.75829915,5.784012006,5.818609305,5.851345673,5.882201101,5.923831916,5.967973987,5.995647824,6.029264632,6.071475738,6.093406703,6.12156078,6.157128564,6.208954477,6.311035518,6.415257629,6.496088044,6.556028014,6.58064032,6.612056028,6.598769385,6.489754877,6.219989995,5.865472736,5.546253127,5.232116058,5.043031516,5.043151576,5.085322661,5.225002501,5.209964982,5.30186093,5.421030515,5.588574287,5.844372186,6.19997999,6.568794397,6.806133067,6.863901951,6.934237119,6.861090545,6.783851926,6.745072536,6.783431716,6.844502251,6.946373187,6.817078539,6.416158079,5.9991996,5.596598299,5.335837919,5.237738869,5.404062031,5.547783892,5.544452226,5.317448724,5.009734867,4.696818409,4.322221111,3.931985993,3.590655328,3.294467234,3.082091046,2.93915958,2.809484742,2.652266133,2.53881941,2.412146073,2.242781391,2.093466733,1.977178589,1.845612806,1.711635818,1.590095048,1.457258629,1.319629815,1.221210605,1.120410205,1.009994997,0.861750875,0.770675338,0.777148574,0.815687844,0.767543772,0.73995998,0.694157079,0.655607804
5.560190095,5.095957979,4.683151576,4.362781391,4.046493247,3.655027514,3.366043022,3.203881941,3.072666333,2.917448724,2.727873937,2.517408704,2.305832916,2.128004002,1.991375688,1.908634317,1.837728864,1.785142571,1.745302651,1.70002001,1.659649825,1.638069035,1.597688844,1.543251626,1.482121061,1.331875938,1.396238119,1.503731866,1.511405703,1.475057529,1.469944972,1.475697849,1.507293647,1.529164582,1.519869935,1.510685343,1.530055028,1.576488244,1.62056028,1.639149575,1.63945973,1.627833917,1.64170085,1.645612806,1.646993497,1.662571286,1.683291646,1.692876438,1.703031516,1.717818909,1.715447724,1.688024012,1.694177089,1.753296648,1.802301151,1.850965483,1.91987994,1.979689845,2.048414207,2.128814407,2.243181591,2.362281141,2.475087544,2.597478739,2.689264632,2.769884942,2.802491246,2.771145573,2.764072036,2.805112556,2.925712856,3.02068034,3.099689845,3.155377689,3.215777889,3.287073537,3.357298649,3.415787894,3.483831916,3.563701851,3.687283642,3.815197599,3.906973487,3.933316658,3.953846923,3.994637319,4.041630815,4.068934467,4.059909955,4.054217109,4.070115058,4.089784892,4.11823912,4.149074537,4.195317659,4.273186593,4.385682841,4.536398199,4.728134067,4.945982991,5.148724362,5.369184592,5.567123562,5.674197099,5.708604302,5.766993497,5.825422711,5.855787894,5.881410705,5.916288144,5.962361181,6.001190595,6.029964982,6.059089545,6.094937469,6.125512756,6.15861931,6.202901451,6.252846423,6.332296148,6.452516258,6.551135568,6.611465733,6.603901951,6.586433217,6.546553277,6.45957979,6.138269135,5.752366183,5.4612006,5.349724862,5.246713357,5.192826413,5.225552776,5.411275638,5.464352176,5.487433717,5.631365683,5.795937969,6.032806403,6.386633317,6.67869935,6.955627814,7.172606303,7.243621811,7.204752376,7.15853927,7.150655328,7.232546273,7.388834417,7.402421211,7.070695348,6.576158079,6.14064032,5.775617809,5.600990495,5.666173087,5.885772886,5.930305153,5.746333167,5.343801901,4.932596298,4.526673337,4.117458729,3.774177089,3.512506253,3.331545773,3.199669835,3.050635318,2.90058029,2.741330665,2.590305153,2.463271636,2.292036018,2.147293647,2.024312156,1.843081541,1.703851926,1.576848424,1.46176088,1.332726363,1.247843922,1.175347674,1.072256128,0.991535768,0.932086043,0.904712356,0.917928964,0.855707854,0.827443722,0.770335168,0.702421211
5.648324162,5.230225113,4.853696848,4.471195598,4.078269135,3.820930465,3.663571786,3.568044022,3.481930965,3.316428214,3.011505753,2.68092046,2.408574287,2.184142071,1.974217109,1.893836918,1.826863432,1.779529765,1.739789895,1.711405703,1.693096548,1.676018009,1.611685843,1.541790895,1.456288144,1.357068534,1.546423212,1.636138069,1.595917959,1.537558779,1.4995998,1.488564282,1.52198099,1.557578789,1.555057529,1.545242621,1.567103552,1.601610805,1.642031016,1.684142071,1.69985993,1.697168584,1.711695848,1.712756378,1.710635318,1.723761881,1.74138069,1.749914957,1.762691346,1.780710355,1.776148074,1.754737369,1.762731366,1.817358679,1.883761881,1.946933467,2.008224112,2.054227114,2.109804902,2.170185093,2.257298649,2.330205103,2.410465233,2.501770885,2.612276138,2.668024012,2.695847924,2.751475738,2.786663332,2.832536268,2.907733867,2.957838919,3.032336168,3.108634317,3.185882941,3.259029515,3.323111556,3.384942471,3.458729365,3.549484742,3.650215108,3.748014007,3.828044022,3.874897449,3.911255628,3.96018009,4.007963982,4.031405703,4.01933967,4.035007504,4.071185593,4.105852926,4.14096048,4.186683342,4.222771386,4.287073537,4.357738869,4.463281641,4.593136568,4.724232116,4.90082041,5.065092546,5.248744372,5.515237619,5.657338669,5.732916458,5.799229615,5.81805903,5.830795398,5.880350175,5.943391696,5.994147074,6.025262631,6.056588294,6.091895948,6.132346173,6.182991496,6.243951976,6.293476738,6.348794397,6.452056028,6.522401201,6.588344172,6.622011006,6.576178089,6.502981491,6.375087544,6.058009005,5.709154577,5.555207604,5.582471236,5.422771386,5.366403202,5.413216608,5.613496748,5.785602801,5.753636818,5.847313657,6.023191596,6.230315158,6.535677839,6.831005503,7.26024012,7.563791896,7.592946473,7.582621311,7.554567284,7.584682341,7.742611306,7.860190095,7.669734867,7.212806403,6.688284142,6.310895448,6.052726363,5.974487244,6.134167084,6.252306153,6.071035518,5.693866933,5.248734367,4.81803902,4.357808904,4.009194597,3.791825913,3.60018009,3.454127064,3.294327164,3.111045523,2.959509755,2.821990995,2.633236618,2.477108554,2.303431716,2.155047524,1.978409205,1.806953477,1.683951976,1.558109055,1.441070535,1.334087044,1.26012006,1.189614807,1.12006003,1.053616808,1.017548774,0.982621311,0.999469735,0.963071536,0.961410705,0.856458229,0.756068034
5.771095548,5.379349675,5.007083542,4.60066033,4.351575788,4.284422211,4.101530765,3.955717859,3.77891946,3.487503752,3.084992496,2.733896948,2.466183092,2.193626813,1.963661831,1.885592796,1.81841921,1.786243122,1.765542771,1.751075538,1.731605803,1.687613807,1.625192596,1.553996998,1.465802901,1.40094047,1.603891946,1.65885943,1.615437719,1.5789995,1.558949475,1.516148074,1.53801901,1.582901451,1.587943972,1.580270135,1.609444722,1.646153077,1.672846423,1.704122061,1.740530265,1.764752376,1.781130565,1.7812006,1.776618309,1.786743372,1.79891946,1.809514757,1.827663832,1.856588294,1.851105553,1.833576788,1.844092046,1.887553777,1.952426213,2.028104052,2.091005503,2.131095548,2.188434217,2.260710355,2.324552276,2.368174087,2.412546273,2.47857929,2.58,2.646993497,2.694947474,2.73929965,2.787073537,2.837928964,2.876638319,2.932916458,3.037908954,3.134127064,3.206733367,3.276418209,3.329164582,3.390115058,3.471695848,3.567943972,3.638669335,3.694597299,3.737908954,3.798989495,3.874407204,3.932016008,3.972006003,3.976418209,3.987473737,4.027173587,4.086053027,4.141030515,4.169674837,4.21823912,4.276388194,4.334947474,4.423391696,4.521130565,4.597038519,4.682931466,4.82136068,4.958129065,5.115677839,5.334397199,5.527853927,5.68044022,5.736468234,5.749064532,5.786093047,5.844782391,5.905442721,5.955517759,5.993746873,6.02074037,6.056808404,6.095617809,6.132886443,6.228494247,6.332036018,6.40184092,6.48068034,6.53817909,6.593806903,6.631975988,6.613596798,6.472836418,6.266143072,6.009414707,5.853136568,5.749284642,5.691755878,5.543111556,5.548934467,5.633906953,5.837228614,6.04030015,6.089174587,6.133906953,6.243481741,6.475827914,6.755187594,7.020250125,7.508964482,7.935857929,7.988114057,7.991175588,8.013236618,8.134497249,8.21853927,8.07963982,7.705312656,7.147403702,6.80190095,6.627153577,6.421530765,6.429204602,6.522171086,6.386763382,6.039489745,5.585252626,5.146463232,4.70134067,4.26032016,4.005102551,3.835427714,3.645992996,3.436008004,3.204022011,2.971445723,2.813896948,2.648824412,2.512626313,2.380530265,2.256848424,2.134037019,1.975267634,1.840410205,1.745312656,1.612016008,1.497478739,1.365072536,1.268414207,1.186773387,1.125492746,1.09861931,1.060430215,1.04046023,1.07977989,1.090585293,1.105702851,1.017228614,0.814517259
5.787433717,5.368564282,5.008274137,4.735227614,4.66164082,4.532356178,4.340350175,4.113666833,3.79811906,3.380210105,2.955077539,2.669594797,2.416768384,2.168954477,1.98196098,1.914547274,1.862301151,1.825132566,1.804282141,1.789044522,1.765552776,1.716278139,1.644822411,1.571275638,1.496218109,1.421610805,1.536568284,1.656268134,1.635017509,1.64172086,1.624522261,1.56084042,1.550845423,1.605832916,1.621930965,1.613386693,1.643511756,1.681810905,1.715947974,1.743321661,1.766463232,1.799249625,1.835497749,1.846703352,1.847943972,1.864402201,1.886553277,1.905982991,1.923141571,1.952616308,1.95897949,1.944992496,1.966163082,1.986443222,2.031665833,2.107463732,2.169834917,2.205602801,2.250045023,2.317768884,2.370175088,2.41833917,2.465832916,2.522441221,2.609414707,2.65833917,2.695107554,2.728124062,2.759149575,2.79817909,2.853216608,2.913046523,3.022661331,3.114847424,3.164312156,3.226043022,3.266913457,3.342571286,3.448414207,3.544832416,3.610745373,3.651845923,3.70112056,3.768734367,3.845872936,3.906153077,3.928314157,3.943241621,3.982601301,4.029744872,4.092746373,4.189534767,4.222641321,4.255637819,4.32088044,4.399809905,4.568744372,4.668104052,4.713536768,4.789524762,4.894227114,4.975347674,5.099929965,5.257048524,5.389074537,5.58126063,5.65843922,5.696558279,5.749904952,5.803781891,5.851995998,5.881910955,5.925322661,5.977428714,6.014117059,6.044792396,6.107993997,6.219169585,6.317968984,6.37901951,6.462011006,6.528634317,6.589074537,6.632666333,6.632086043,6.525072536,6.352646323,6.18026013,6.030425213,5.870785393,5.784602301,5.717328664,5.733216608,5.803211606,5.981690845,6.234237119,6.453926963,6.549554777,6.615497749,6.74078039,6.98006003,7.276668334,7.663801901,8.210395198,8.432406203,8.441390695,8.542171086,8.584092046,8.381330665,8.026433217,7.623151576,7.325962981,7.137438719,6.969964982,6.871005503,6.834507254,6.712586293,6.391885943,6.035487744,5.55929965,5.084132066,4.604332166,4.224592296,3.993696848,3.782231116,3.533066533,3.267843922,3.096088044,2.93873937,2.766143072,2.663031516,2.584202101,2.47969985,2.384442221,2.244712356,2.095167584,1.988484242,1.803621811,1.570755378,1.442901451,1.316718359,1.272626313,1.297338669,1.23873937,1.16096048,1.106723362,1.082941471,1.132196098,1.186053027,1.190105053,1.140490245,0.970275138
